988591440,61,"20, 131, 122",On Market Power in California
988598460,109,130,Re: Mid May EAS In-Service for Power Group
988601400,58,"149, 128",Re: EWEB gas sale
988602480,91,95,Citation
988611840,149,91,Re: Revised CMS Letter Agreement
988612800,4,120,"Goldman Sachs Capital Markets, L.P. (""GSCM"")"
988613040,44,151,Derivatives course
988615560,58,26,Fw: Stupid is as Stupid Does
988617286,126,43,RE: US Gas Phy       EPNG SoCal Topk         28-30Apr01      USD/MM
988618080,147,65,Re: FW: DRAFT PRESS RELEASE: Enron to Provide Data to NGX
988619040,82,67,Re: VP Candidate Greg Shea
988619820,131,20,Base Gas Monetization
988623300,41,74,Fw: Fishing Proverb
988623900,26,95,"Cargill Energy, a division of Cargill, Incorporated -- MPSF96058924"
988624440,98,"135, 40",New Generation Project update
988624560,131,20,FW: FERC Orders Cost-Based Price Caps for California
988624800,59,"49, 53","EOL approvals, 04-30-01"
988625700,4,"138, 92, 120, 59, 130",Calgary Winter Club
988626840,144,43,Palo Alto load information
988628280,127,"44, 111",STANLEY CUP POOL
988628705,67,56,RE: VP Candidate Greg Shea
988629066,67,"65, 147, 154",FW: DRAFT PRESS RELEASE: Enron to Provide Data to NGX
988630380,120,130,"offsite, etc."
988630440,143,149,Shippers on Kern
988631413,67,154,RE: DRAFT PRESS RELEASE: Enron to Provide Data to NGX
988631454,67,98,RE: FW: willis phillips
988633260,39,63,PSEG deal 759607
988633860,1,76,natural update
988636260,98,"65, 67",Re: West VAR
988637078,118,75,RE: Lost Creek Deal
988637663,126,55,power outages
988637820,156,55,Request from Steve Kean
988638222,65,"90, 84, 78, 135, 156, 98, 21, 123, 1, 40, 143",Results of Q1 soft targets
988639500,131,20,Re: Demand buy-down for Hertzberg
988640520,156,55,Request from Steve Kean
988641000,67,"11, 65, 82, 147, 24, 124, 121, 80, 61, 48, 56, 68, 25",VP Candidate Greg Shea
988641077,25,15,FW: Employment Arbitraton
988644120,56,67,Re: VP Candidate Greg Shea
988644480,56,67,Re: VP Candidate Greg Shea
988645120,34,"27, 57, 17, 47, 117, 72",RE: TW capacity options order
988645980,131,20,SBX 6 - PPA - PASSAGE
988646100,33,14,daily settlemt spreadsheet
988647240,67,"65, 98",FW: willis phillips
988648380,98,67,Re: FW: willis phillips
988648560,98,2,product description
988649940,68,124,Re: Gerald Smith
988650060,98,65,Re: FW: willis phillips
988651680,60,"80, 56",Follow-up on SIAM Workshop
988656180,65,"90, 84, 78, 67, 135, 156, 98, 21, 123, 1, 40, 143",Results of Q1 soft targets
988656960,112,"55, 89",FW: BEST WESTERN ITINERARY
988658700,143,"91, 41",Release Orig to Canada
988659120,143,149,Re: Issues
988661040,24,124,
988661160,60,145,Re: Get Together This Coming Tuesday?
988661520,24,124,Macerich Conferences
988662000,124,24,Re: Macerich Conferences
988662240,124,24,Re: Macerich Conferences
988673220,82,68,EGM - all company meeting
988674240,111,"35, 119",Transmission purchases
988675800,82,121,draft memo
988677480,82,68,Re: EGM - all company meeting
988679340,20,131,Re: Demand buy-down for Hertzberg
988680900,122,"131, 61",Polciy paper draft
988681320,92,"138, 120, 59, 130, 4",Legal out of office
988683420,102,"118, 41",Back-up for P&L
988684560,58,"149, 128",Re: EWEB gas sale
988686120,95,58,Re: EWEB gas sale
988689720,120,"138, 92, 59, 130, 4",Alley Theater tickets
988692720,130,120,"Re: offsite, etc."
988695000,91,95,Proposed Devon Deal Terms
988695300,130,120,Re: ISDA Draft Quark Power LLC and ENA
988696860,149,"102, 43, 30, 128, 75, 143",Questar Pipeline's Southwest Wyoming Storage Project Open
988700700,119,137,Changes to deal # 597246
988701120,119,137,more Changes to deal # 597246
988702800,104,105,Fwd: Fw: Wisom
988703100,119,137,May purchase from MPC
988705560,117,20,FW: Government Affairs Meeting
988708860,137,151,Cal Prices
988710780,59,"49, 53","EOL approvals, 05-01-01"
988711140,149,"43, 75, 143",CIG Ruby pipeline project Update
988712160,59,"138, 49, 92, 120, 130, 4",Dinner Tomorrow in San Antonio
988712280,138,"92, 120, 59, 130, 4",Group Meeting
988712280,92,59,Re: Dinner Tomorrow in San Antonio
988712700,138,59,Re: Dinner Tomorrow in San Antonio
988713660,112,118,Re: you can't hide...
988713782,67,155,
988713900,56,"60, 80",Re: Follow-up on SIAM Workshop
988714080,56,67,RE: VP Candidate Greg Shea
988714080,20,"131, 61",Meetings in Sacramento
988714200,20,"131, 61, 113, 122",Fw: Cal-Tax e-Alert:  Windfall Profits Tax Update
988714551,67,24,FW: Q1 2001 experienceENRON Report for EWS
988715460,1,"76, 42",option candlesticks as a hot link
988716720,120,138,current workload
988717080,98,"131, 122",Re: Update on PFTF IMPORTANT
988718300,126,55,Plant Outage Task
988720620,127,151,Reason - For SAR Report to be delayed
988720980,6,"107, 13, 51, 132",Transmission Rates
988721760,20,"131, 61, 122",Solution for California Document
988722900,98,"131, 122",Re: Update on PFTF IMPORTANT
988724100,119,111,Re: Transmission purchases
988724340,119,"35, 111",Re: Transmission purchases
988724460,119,111,Re: DMS - 7550 - February Bill
988729740,43,156,Associate/ Mid-Rotation Evaluation
988729740,43,112,Re: Associate/ Mid-Rotation Evaluation
988730400,143,144,QBR for 2001
988731360,103,155,RE: enpower apps
988736880,60,145,Re: FW: FW: Get Together This Coming Tuesday?
988737060,33,3,Whatsup?
988737360,112,118,RE: rentcheck rentcheck rentcheck rentcheck
988738800,56,17,employee referral
988740420,145,60,RE: FW: FW: Get Together This Coming Tuesday?
988741680,112,43,Associate/ Mid-Rotation Evaluation
988744320,143,149,Re: Astros tickets May 23rd
988744380,143,91,Sierra Pacific Power Corp Confirms for Kern
988745700,124,24,Re: Macerich Conferences
988746120,60,145,RE: Hello
988754040,103,84,Add'l slides from this PM's briefing
988754640,45,65,Re: El Paso
988762800,61,122,"Re: ""The"" Bullet"
988770060,137,151,Cal Prices
988773540,109,130,Options
988774500,137,151,Cal Imbalance Deals - 5/3
988776840,91,143,Re: Sierra Pacific Power Corp Confirms for Kern
988781220,91,143,Confirms and GTC
988786920,137,151,Daily EES Position 4/29 - 4/30
988787160,113,131,Letter to Larry Drivon
988787580,113,61,Letter to Larry Drivon
988787880,131,"20, 61, 113, 122",ATTORNEY CLIENT PRIVILEGE - Letter to Dunn
988791120,20,131,Re: Follow up conference call
988791367,67,24,
988791960,20,131,Re: Natural Gas Basis Differential - Why so Big?
988794060,137,"151, 133",Settlements Issue - APX v. Sierra Pacific
988794600,67,"90, 84, 78, 65, 2, 135, 156, 98, 123, 1, 136, 40, 155, 143",
988795740,67,"90, 84, 78, 65, 2, 135, 156, 98, 7, 123, 45, 1, 136, 40, 155, 143",
988796160,67,"90, 78, 65, 135, 156, 98, 43, 123, 1, 116, 40",
988798560,137,151,Inter-desk swap - 5/3
988799040,131,122,California Summary
988799220,156,66,Re: 2- SURVEY - PHILLIP ALLEN
988799220,112,43,Re: Associate/ Mid-Rotation Evaluation
988799460,82,11,Re: P Plus Options
988799820,151,"127, 125, 16, 44, 137, 86, 23, 87",Length for 05/03
988806960,156,131,
988807811,118,112,FW: hello susan
988811580,39,"142, 54",OGY using VNG capacity
988812615,67,"90, 84, 78, 65, 2, 135, 156, 98, 123, 1, 40, 155, 143",
988813748,67,"90, 84, 78, 65, 2, 135, 156, 98, 7, 123, 45, 1, 40, 155, 143",
988814760,143,91,Re: Sierra Pacific Power Corp Confirms for Kern
988815780,69,102,FW: RV: Pull!
988816160,148,7,Risk Management Salary Adjustments
988819140,39,"142, 54",OGY using VNG capacity
988820220,98,"109, 65, 67, 45, 40",David Portz
988820340,122,"65, 67, 147, 24",News Clip -- Lay and Davis on SF TV
988821660,43,"55, 112, 140, 156, 30",Out of office on Thursday
988824900,1,121,
988829520,104,10,FW: Humor
988830420,104,10,Fwd:
988830600,67,"90, 84, 78, 65, 2, 135, 156, 98, 123, 1, 136, 40, 155, 143",
988831740,67,"90, 84, 78, 65, 2, 135, 156, 98, 7, 123, 45, 1, 136, 40, 155, 143",
988832160,67,"90, 78, 65, 135, 156, 98, 43, 123, 1, 116, 40",
988836240,17,65,RE: Culture Committee Next Steps
988838340,98,67,Re:
988838520,98,67,Re:
988838640,98,67,Re:
988851540,121,"82, 154",RE: New Spread Functionality
988854780,144,58,Deal with Citizens Utilities
988862100,82,121,Tokyo opportunities
988862700,131,20,California Summary from Gas Desk
988868370,67,24,
988869780,82,121,
988877160,124,"11, 138, 82, 24, 98, 149, 34",Stanford/McKinsey GLOBE Initiative
988888260,43,"144, 143",Pasadena
988888560,43,144,CA endusers
988889064,151,"127, 125, 16, 44, 137, 86, 23, 87",El Paso Model
988890720,98,65,Re: EOL 5/2/01
988891680,98,65,Re: EOL 5/2/01
988893600,149,"102, 43, 75, 143",Dry Creek Storage
988894689,151,"127, 125, 16, 44, 137, 86, 23, 87",Short for 05/04-05/05
988896540,17,65,Culture Committee - Management Subcommittee Follow-Up Meeting
988901400,43,102,Palo Alto load information
988910040,143,129,"Re: Test ""West Gas Pricing Sheet"""
988911780,98,67,Assoc./Analysts
988913820,143,67,Re:
988920420,18,114,Re:
988944180,85,"100, 42",FW: Stick fighting
988944420,20,"131, 61, 122",CMTA TAX/GR & Generators: Windfall Profits tax Thurs. meetingchanged to  Friday
988953480,156,"102, 55, 69, 140, 43, 66, 30",Re: Western Wholesale Activities - Gas & Power Conf. Call
988962360,69,"118, 5",RE: Tonight - Front Porch
988962630,72,"27, 57, 47",FW: California Capacity Report for Week of 4/30-5/4
988965300,61,122,Security
988965600,61,56,Re: DRAFT - AA PRC MEMO
988966380,61,48,Re: Analyst PRC
988966401,144,"58, 143",GTC for Cal 02 physical sale @ San Juan
988967640,61,15,Re: PRC MEMO from Skilling
988968420,20,"131, 61, 122",California Energy Crisis Timeline
988968600,61,82,Re: JDF Gala
988968960,20,"131, 122",Re: California SB 23X
988969020,61,67,Re: VP Candidate Greg Shea
988970232,111,119,aps transmission
988970760,20,131,RE: SB 78X
988970991,67,156,FW: FERC Tech. Conference on CA Natural Gas Transportation- 5/24
988971060,20,"131, 61, 122",Meeting with the Chamber of Commerce and CMA
988971799,118,"69, 5",RE: Tonight - Front Porch
988973807,118,"69, 5",RE: Tonight - Front Porch
988974720,131,"20, 61, 122",Govt Affairs Conference Calls - New Schedule
988977746,118,"69, 5",RE: Tonight - Front Porch
988977780,98,148,Re: Organization Announcement
988978106,118,"69, 5",RE: Tonight - Front Porch
988978402,118,69,RE: Tonight - Front Porch
988978800,112,118,RE: ...on the road again
988979400,131,"61, 122",Re: Recommendations for Japanese Electricity Reform
988979880,1,144,Re:
988980360,1,"76, 42",option candlesticks technical paper
988982760,1,144,RE:
988984260,156,67,Re:
988984920,112,43,Things to do in Italy
988987620,20,"131, 61, 122",Call from PG&E's CEO
988988287,151,"127, 125, 16, 44, 137, 86, 23, 87",EES
988989480,156,"102, 55, 69, 140, 43, 66, 30",Re: Western Wholesale Activities - Gas & Power Conf. CallPrivileged & Confidential Communication Attorney-Client Communication andAttorney Work Product Privileges Asserted
988991340,69,"118, 5",RE: Tonight - Front Porch
988991640,43,112,Re: Things to do in Italy
988991820,90,67,Re:
988996200,69,"118, 5",RE: Tonight - Front Porch
988997640,69,"118, 5",RE: Tonight - Front Porch
989103060,67,65,RE: DWR Again
989120400,113,"20, 131, 61, 122",Hendricks
989120700,113,61,Gray Davis meeting
989121300,113,15,Re: Enron Billing
989137560,61,"20, 131, 113, 122",Re: Hendricks
989137800,61,"20, 131, 113, 122",Re: Gray Davis meeting
989197680,131,"20, 61, 113, 122",Strategy Integration Analysis
989198100,131,"20, 122",Re: California SB 23X
989200980,58,26,Fw: First time
989201100,20,"131, 61, 113, 122",Re: Hendricks
989201820,130,"138, 120",Re: Transition
989202120,20,"131, 61, 122",Friday ReCap
989202480,156,"102, 69, 126",Re: Western Wholesale Activities - Gas & Power Conf. Call
989205840,6,"107, 13, 51, 132",FW: Letter to the captain - QUANTAS
989207640,59,"49, 53","EOL approvals, 05-02-01"
989208120,60,"65, 147","E-commerce conference at Berkeley, May 22"
989209200,59,"49, 53","EOL approvals, 05-04-01"
989210820,131,20,Re: Comments on ACR re SCE's MOU
989211480,131,20,Re: Friday ReCap
989211840,74,41,Check out the HBO - Sopranos Postcard
989214396,67,"90, 84, 78, 2, 135, 156, 98, 123, 1, 40, 155, 143",
989216954,145,72,Lindy's B-day
989217600,95,53,Re:
989217661,67,98,
989220480,109,"113, 53",Re: PG&E - Motions
989221800,53,59,Re: Notice of Telephone Recording
989223780,26,53,GISB Meetings
989228128,118,112,i'm weak
989228880,59,"49, 53","FW: EOL approvals, 05-07-01"
989229011,126,55,FW: outage summary
989231160,98,148,
989231208,126,55,RE: outage summary
989232295,133,33,FW: MSN MESSENGER
989233560,63,74,
989233920,1,67,Re:
989234280,143,75,Piper Energy - Calgary
989235300,143,"149, 144, 75",marketing Meeting - Cancelled today
989235840,20,131,Re: Friday ReCap
989235900,20,"131, 122",Fwd: Murkowski Challenges Capitalists To Cap Runaway Power
989236440,156,55,California Update 5/4/01
989238216,67,148,
989238480,156,"102, 69, 126",Re: Western Wholesale Activities - Gas & Power Conf. CallPrivileged & Confidential Communication Attorney-Client Communication andAttorney Work Product Privileges Asserted
989238757,126,55,FW: outage summary 1/1/00 - 12/31/01
989243955,67,148,RE:
989245080,59,"1, 100",(01-150) Amendments to NYMEX End of Week Post-Close Trading SessionRule
989246400,65,"109, 67, 147, 24, 98, 107, 77",Re: The sale of the 2000 Peakers to Allegheny is complete
989246520,112,118,Re: i'm weak
989246593,31,5,Carthage meters
989247480,143,75,Re: Piper Energy - Calgary
989248680,143,135,Golf
989252580,156,"80, 56",California Summary
989252700,98,"148, 67",Rogers Positions
989256840,39,90,TP3
989261460,98,114,Re: Foster/OATI/Sahara Decision Meeting
989262120,56,"17, 47, 80, 48, 34",May 16 ETS Half Day Staff Meeting CANCELED
989264880,69,102,Fw: ebonics
989284800,109,130,Setoff Provisions
989287440,130,109,Re: Setoff Provisions
989287620,77,109,Final draft of NIMO proposal letter
989287680,77,53,Re: Master Sales
989288580,143,91,Payment Amount / Letter
989291160,82,121,draft organization memo
989292960,138,109,Legal Staffing Question
989293200,138,120,(01-154) Implementation of New NYMEX Rule 9.11A (Give-Up Trades)
989294820,91,143,Payment One Statement
989295120,59,"138, 92, 120, 4","Allegheny Energy Supply Company, LLC"
989296800,77,109,Asset Financing - Structured Finance Presentation
989300640,77,53,Re: Pre-conference call strategy session
989300940,65,"67, 113, 45",Just in case I go into labour - these are my current thoughts on ElPaso
989301960,1,144,
989302980,77,109,asset management agreement
989303769,67,24,
989305380,95,53,Re: Credit Worksheets (ENA & EPMI) - MDEA/Clarksdale/Yazoo City
989309520,135,67,Re:
989310540,53,77,Re: Org Charts
989311075,19,134,FW: Offers
989311320,132,6,Re: Resume
989312220,20,122,Re: Voicemail
989312700,69,"118, 5",Children Books
989314620,59,"49, 53",EOL Approvals: 05-08-01
989318788,144,89,
989318940,65,"113, 45",Just in case I go into labour - these are my current thoughts on ElPaso
989319163,144,89,RE:
989320620,20,"131, 122",Re: CEO Letter
989321100,143,91,FW: Producer Payment Summary
989321820,91,143,Re: FW: Producer Payment Summary
989322660,20,"131, 61, 122",Meetings w/Consumer Groups
989325480,69,30,Fw: ebonics
989326000,67,147,FW: AIG Highstar
989327393,4,150,Westlake Petrochemicals Corp.
989334960,69,43,Purchase Malin and Socal Topock
989338800,63,90,TDC
989339040,90,63,Re: TDC
989339700,90,67,trading track candidate
989340600,1,144,RE:
989340780,1,144,RE:
989341380,1,144,RE:
989342700,1,144,RE:
989351280,1,144,RE:
989352420,1,144,RE:
989370240,39,142,gas
989371320,1,144,
989376660,138,"92, 120, 59, 130, 4",Performance Review Process
989376720,91,143,Re: FW: Producer Payment Summary
989377020,20,61,Re: Conference Call Confirmation
989381460,91,143,Statement with Check
989385180,156,67,Re:
989390580,109,130,Re: My schedule
989392620,58,26,Your watch!
989393340,1,144,Re:
989393940,95,91,96014215_01-Jan-1998_3.pdffunc=doc.Fetch&nodeid=1477248
989394060,95,91,96014668_17-Mar-1998.pdffunc=doc.Fetch&nodeid=1473898
989394060,59,"1, 100",(01-156) NYMEX Post-Close Trading Session Rules
989394360,95,26,
989395920,109,130,Results April 28th tournament
989397900,90,53,availability May15 - July 15
989400780,20,"131, 61, 113, 122",Fwd: Calif. regulators propose tiered electric rate rise
989401740,63,74,Opportunities
989402267,116,78,Bammel Working Gas Sale To AEP
989404260,59,"49, 53",EOL Approvals: 05-09-01
989404346,19,134,FW: Chip supplies
989407500,82,65,
989408160,122,61,RE: Policy paper
989408855,5,31,New Carthage Phys Product for EOL
989413980,138,"109, 53",No More Confirms Agreement
989416860,131,122,Government Affairs Coverage for ENA
989417160,29,14,Kids in Construction
989417212,4,150,"Old World Industries, Inc."
989421168,95,"58, 144",City of Long Beach
989421344,144,95,RE: City of Long Beach
989423040,90,50,EOL Average Deal Count by Trader and Product as of 5-8-01
989427840,50,100,EOL Nymex trade error
989429160,1,144,Re:
989429340,1,144,RE:
989431500,39,142,Trco VNG for the 8th
989441067,137,151,STCA-STWBom Swaps
989459880,122,"20, 131, 61",Re: recent news
989460000,130,120,AIG
989460900,61,131,Tax Review of California Assembly Bill No. 128
989461320,138,45,Re: Financial Transactions - Enron Direct Canada
989461680,61,"20, 131","FYI From Marty Sunde: Request for Ken to contact Chancellor Reed,California State University System"
989461680,61,20,"FYI From Marty Sunde: Request for Ken to contact Chancellor Reed,California State University System"
989464800,109,113,PG&E Standstill
989467080,113,109,Re: PG&E Standstill
989467200,82,121,RE: Enron Global Markets
989467560,95,26,Re: Greene Energy
989469420,92,"138, 120, 59, 130, 4",Prior Energy Corporation
989469780,20,"131, 61, 113, 122",Meetings
989472000,20,"131, 61, 122",Presentation for K. Lay to CEOs re: Proposal K. Lay's Been Makingin California
989473680,20,"131, 61, 122",Follow-up Meeting this Morning w/CMA
989476080,20,131,Core/Noncore Analysis
989477400,20,"131, 61, 122",FERC summary
989477566,72,"27, 57, 145, 47",FW: California Capacity Report for Week of 5/7-5/11
989478180,95,26,Confirm
989478360,138,"109, 53",Re: Ontario Standard Contract
989482020,20,131,More Curves
989483160,138,"92, 120, 59, 130, 4",Trader Training Sessions
989483340,59,49,Trader Training Sessions
989485320,20,131,Concept for core/noncore Analysis
989485740,91,149,CMS Letter
989489040,62,83,
989489880,20,"131, 61, 122","FW: PUC Rate Proposal Disaster!  Please call and fax PUCCommissioners Brown, Duque and Lynch (info below)"
989490960,20,"131, 61, 122",Re: Secone Extraordinary Session
989490960,91,"149, 75, 143",Re: FW: Service Schedule
989491740,59,"49, 53",EOL Approvals: 05-10-01
989492694,72,57,"Accomplishments for Year 2001, as of 05/10"
989493480,1,100,(01-154) Implementation of New NYMEX Rule 9.11A (Give-Up Trades)IMPORTANT MEMO
989493840,100,85,(01-154) Implementation of New NYMEX Rule 9.11A (Give-Up Trades)IMPORTANT MEMO
989493960,138,130,Seminar on Letters of Credit
989500629,27,57,ST Confidentiality Agreement
989501460,148,"135, 8, 98, 40",EPMI-Southeast
989501700,33,3,Re:
989502660,56,"57, 80, 48",MAY 11 ALASKA PIPELINE MEETING
989504220,39,"50, 134",National Fuel for June
989504580,20,131,Comparison of Rate Proposals
989505256,116,78,BAMMEL AD VALORUM TAX
989507160,98,"65, 67, 154","Edison Mission Marketing & Trading, Inc."
989507280,63,90,FP&L
989510040,67,"90, 84, 78, 2, 135, 156, 98, 43, 7, 123, 45, 1, 40, 155, 143",Enron America's Staff Meeting
989511600,54,39,Spreadsheets for TCO Parking and Lending
989514960,1,76,Options Advisory Committee Meeting - May 31st
989515260,1,76,Option Advisory Committee Meeting May 31
989519400,39,63,PSEG capacity
989523540,13,6,
989530200,98,"148, 135, 40",Nights
989538240,131,20,Concept for core/noncore Analysis for California
989542260,131,"61, 122",EES - City of Chicago Deal
989542860,131,"24, 61, 122",Proposed Decisions - Rate design for 3 cent Rate increase forPGE/SCE
989544900,61,"20, 131, 122",
989547000,131,20,INFO
989549580,149,91,Re: FW: Service Schedule
989549820,20,131,Re: INFO
989550420,59,"1, 100",(01-162) Reminder and Clarification on NYMEX Division Post-CloseTrading Sessions
989552820,20,"131, 61, 122",Re:
989553120,69,5,Re: Happy Hour
989553600,129,"91, 149",Citation May Purchase Information
989553660,20,131,Re: INFO
989556600,69,5,RE: Happy Hour
989557200,59,120,The ISDA Hit Parade
989557260,77,53,Re: Staff Meeting
989557440,20,61,Press Conference
989560080,131,20,Re: SCE Plans to Implement billing and balancing account aspects ofMOU as of June 3
989561640,91,95,Citation May Purchase Information
989563800,59,"138, 49, 92, 120, 4",US/Canadian Currency Swaps Online
989563980,77,"109, 53",NiMO
989564520,92,59,Background info on Big Kitty
989564820,113,"20, 131",Re:
989567040,20,122,
989572260,20,61,
989572620,95,"129, 149",Citation confirm
989574060,95,58,96057518_Base_Contract_12_18_00.pdffunc=doc.Fetch&nodeid=10426896
989574540,144,91,
989574960,144,91,
989575800,91,144,Re:
989576220,91,53,
989576640,144,91,RE:
989578260,39,63,Re: PSEG capacity
989578320,131,"117, 122",Administrative Support Changes
989578500,24,45,Plan to Rebuild the Business
989578620,98,148,JEA Deal
989579520,98,"14, 33",EPMI-Southeast
989580000,20,"131, 61, 122",LA Times Called
989582318,137,151,STCA-STWBom Swap - 5/11-5/12
989582520,154,"65, 67, 98","RE: Edison Mission Marketing & Trading, Inc."
989583112,126,146,FW: SW flows
989583840,126,146,RE: FW: SW flows
989587920,20,"61, 68",Background for Enron Solution to California's ElectricityCrisis--Follow up from Meeting on 5.10.01
989588520,123,90,FW: RealMoney.com Listen Closely Natural Gas Supplies Are TellingYou Something.htm
989589540,79,76,Houston Ballet's Miller Theater Performance of Coppelia
989590560,98,154,"RE: Edison Mission Marketing & Trading, Inc."
989591280,69,5,RE: Happy Hour
989592780,1,"76, 79",PG&E Energy Trading
989593860,29,"55, 8",Why One Firm Thinks Enron Is Running Out of Gas
989594040,29,8,Why One Firm Thinks Enron Is Running Out of Gas
989594460,8,98,Why One Firm Thinks Enron Is Running Out of Gas
989600400,126,146,SW flows
989601120,146,126,Re: FW: SW flows
989610606,137,151,STCA-STWBom Swaps 5/14
989611440,95,77,City of Yazoo/Clarksdale  Master Gas Agreements
989641680,130,120,Re: Draft of ISDA Schedule and Enron Guaranty
989674980,122,20,CERA Report
989757540,61,68,Re: Barton Bill
989760000,61,140,Re: Stock Options
989801040,131,20,Letter To CPUC Commissioners re Information request made at OralArgument
989804640,77,53,City of Yazoo/Clarksdale Master Gas Agreements
989809020,53,77,Re: City of Yazoo/Clarksdale Master Gas Agreements
989809380,144,"91, 143",Palo Alto
989809380,45,"109, 53",Plan to Rebuild the Business
989809920,91,53,RE:
989810100,91,"144, 143",Re: Palo Alto
989810760,95,129,Citation
989811480,53,91,
989812560,95,58,96032029_Base_Contract_12_30_99.pdffunc=doc.Fetch&nodeid=7560144
989812560,120,59,Re: Allegheny sample confirmation draft
989812620,58,95,Re:96032029_Base_Contract_12_30_99.pdffunc=doc.Fetch&nodeid=7560144
989813340,20,131,Re: flowers to Jean Bennett
989815440,95,58,96032029_Base_Contract_12_30_99.pdffunc=doc.Fetch&nodeid=7560144
989816100,144,"91, 143",FW: CPAU's Gas Service Contract
989816880,20,"131, 61, 122",Backgrounder for McNealy
989817420,20,61,Background for Enron Solution to California's ElectricityCrisis--Follow up from Meeting on 5.10.01
989817840,130,109,Re: Resume
989818200,77,109,FW: Asset Management Agreement
989821920,67,154,RE:
989824680,59,"49, 53",EOL Approvals: 05-11-01  (Re-send)
989826429,143,"91, 144",FW: Draft of MSA Document
989827620,144,91,
989827860,20,"131, 61, 113, 122",Plan B Starting to Get Notice in Sacramento
989827920,4,130,"From MEGA, Consent to Assignment...."
989828100,20,131,"Re: [Fwd: FW: DIRECT ACCESS AMENDMENT], the underlying e-mail"
989828940,41,129,Book Admins
989830860,95,129,Re: Citation
989831235,118,112,FW: a little something to think about
989834340,95,91,Re: Citation
989835000,131,"20, 113",Re: ISO Compliance Filing on Credit May Need Protest
989835540,95,129,Re: Citation
989835900,147,11,Re: Mariner
989836800,91,"144, 53",LOU for Palo Alto
989837700,112,29,dave
989838180,29,112,Re: dave
989838960,45,24,Re: Plan to Rebuild the Business
989839140,98,67,Re: FW: EES and EWS DPR explanation
989839200,20,122,Re: Turbine Export Issue
989840400,91,"149, 75",Devon SFS Operating
989840520,91,149,Re: FW: Service Schedule
989841600,20,61,
989843280,20,"17, 131, 47, 122, 143",Confidential--PG&E's Going to Announce an Open Season on Redwoodand Baja (intrastate capacity) end of this next week or early next week
989846760,20,"131, 122",Re: FW: Proposal for Legal Services RCR
989848020,20,61,Summary of Today's Call/Agenda for Tomorrow's Call
989848200,20,"131, 61, 122",Summary of Today's Call/Agenda for Tomorrow's Call
989850711,11,147,Mariner
989851920,122,"131, 61",Re: Tariffs Approved
989852640,109,"45, 53",Re: New Counsel - Derek Flaman
989853300,29,14,FW: Biggest Pussy I've ever seen!
989855820,112,118,Re: you can't hide...
989858160,69,43,Liquidated Damages Pertaining to May 11 Gas Day
989858700,56,48,CLEAN FUELS
989859125,137,151,Inter-desk deals - 5/14 - 5/15
989890380,77,26,Re: City of Yazoo/Clarksdale Master Gas Agreements
989890620,77,"26, 53",Master Gas Agr. for Yazoo
989893080,95,129,Re: Citation
989893080,95,91,Re: Citation
989897640,91,144,Revised LOU
989897760,144,91,RE: Revised LOU
989898120,20,"145, 47",Re: Telecon today
989898360,20,122,RE: FW: Proposal for Legal Services RCR
989899140,77,"109, 53",first cut at responses to Navigant questions on NiMO proposal
989900340,91,"109, 138, 45, 53",Summer Clerks
989901360,130,"109, 53",Conectiv Power Delivery New Jersey Third Party Supplier Agreement
989901960,91,"149, 75",Revisions to Lost Creek Gathering Agreement
989903400,20,131,Re: core/non-core
989904300,20,"131, 122",Re: Utilization of Mike Day
989905260,131,"20, 156, 113, 122",Another Data Request from FERC - Gas Prices at California
989911260,130,"120, 59",Merrill/Allegheny Deals
989911680,53,91,
989911800,20,61,Re: Summary of Today's Call/Agenda for Tomorrow's Call
989911800,77,53,War in Florida!
989911920,91,"144, 143",Revised LOU
989912160,59,120,Morgan Stanley Capital Group Inc.
989912820,59,"49, 53",EOL Approvals: 05-14-01  (Re-send)
989913120,4,120,Re: ?
989915640,144,1,
989915700,77,53,Development team meeting/download
989916300,120,92,"Enron Corp./Enron Credit Inc. (""ECI"") guaranty amendment (increasefrom USD25 Million to USD100 Million) in favor of Bear, Stearns, et al"
989918040,131,"109, 156, 113, 53, 122",FERC REQUEST - PLEASE COORDINATE WITH LEGAL AND BUSINESS
989919480,59,"49, 53",EOL Approvals: 05-15-01
989923200,98,67,Re:
989923680,144,91,FW: Letter of Understanding
989925660,91,144,Revised LOU
989925720,144,91,RE: Revised LOU
989926020,24,45,Re: Sysco - continuing internal difficulties
989926860,121,124,
989928420,29,14,FW: Halloween costume.
989929080,20,"131, 61","Legislators' ""Plan B"" to ""Enhance"" Governor's MOU w/Edison andStatus Report"
989929200,20,"131, 61, 113, 122",Ferc/Republicans
989929355,47,"27, 57, 145, 72",Navajo Agrmnt
989931120,20,131,Re: BAAQMD / Standby Generators
989932920,20,61,Letter from California Republican leadership toHertzberg/Burton--Proposal to Resolve California's Crisis
989937120,56,"17, 47, 80, 48, 34",ETS Staff Meeting Schedule Changes for the Remainder of May
989938800,100,85,gd to nymex
989939040,79,42,PG&E Energy Trading
989940562,67,24,
989941740,33,109,Entergy Agreement
989944860,98,148,Re: Nights
989946240,100,85,Bank of America
989949540,109,105,Re: EESI & EPMI Confirmation Agreement (NYSEG PJM RenewableAttributes)
989949660,138,91,Mark Taylor/HOU/ECT is out of the office.
989953380,109,105,Re: EESI & EPMI Confirmation Agreement (NYSEG PJM RenewableAttributes)
